guid,title,link,journal,pubDate,score,reasons,matched_themes,scored_at,topic
https://www.sciencedirect.com/science/article/pii/S0265931X26001190,"Impact of wildfire on the distribution and migration of plutonium and cesium isotopes in forest soils, Lu mountain, Sichuan",https://www.sciencedirect.com/science/article/pii/S0265931X26001190?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26000913,Spatiotemporal changes in 137 Cs concentration in Japanese flounder Paralichthys olivaceus in Sendai Bay and the adjacent area off the coast of Fukushima Prefecture in relation to the dynamic states of 137 Cs in the ecosystem,https://www.sciencedirect.com/science/article/pii/S0265931X26000913?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S0265931X26001189,"Characterizing mud volcanic activity through terrestrial gamma radiation: Insights into subsurface processes at the Piparo Mud Volcano, Trinidad and Tobago",https://www.sciencedirect.com/science/article/pii/S0265931X26001189?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001050,Updated ICRP dosimetry amplifies limitations of WHO adult-based radium screening: implications for early-life and lifetime exposure,https://www.sciencedirect.com/science/article/pii/S0265931X26001050?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26000883,Survey of radon concentrations and dose estimation in 87 greenhouses in China,https://www.sciencedirect.com/science/article/pii/S0265931X26000883?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001116,Radiocesium uptake and distribution in Japanese cedar ( Cryptomeria japonica D. Don): A review of current knowledge and future perspectives,https://www.sciencedirect.com/science/article/pii/S0265931X26001116?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S0265931X26000871,"Developments of analytical techniques for the determination of 237 Np/ 239 Pu atom ratios on air filters from Vienna, Austria",https://www.sciencedirect.com/science/article/pii/S0265931X26000871?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,radiocarbon
https://www.sciencedirect.com/science/article/pii/S0265931X26001037,"Analytical approach for 226 Ra, 228 Ra and 210 Pb measurements for environmental monitoring using liquid scintillation spectrometry",https://www.sciencedirect.com/science/article/pii/S0265931X26001037?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,6,Radionuclide geochemistry in groundwater context — adjacent to HLW research.,"radionuclide,groundwater",2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001074,A-type granitoids as a major source of indoor radon and gamma radiation: Insights from the Punilla valley (Argentina),https://www.sciencedirect.com/science/article/pii/S0265931X26001074?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,7,Deep groundwater redox conditions — adjacent to core research.,"deep-groundwater,redox",2026-05-24T23:10:56Z,deep-groundwater
https://www.sciencedirect.com/science/article/pii/S0265931X26001062,Noble gas diffusion in tuff: Effects of temperature and pressure investigated with a modified time-lag method,https://www.sciencedirect.com/science/article/pii/S0265931X26001062?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,5,"Isotope methods outside hydrogeochemistry context — same domain, off-profile.",isotope-methods,2026-05-24T23:10:56Z,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S0265931X26000949,The uptake and persistence of radioactive strontium in the calcified tissues of marine organisms of the Fukushima coastal region,https://www.sciencedirect.com/science/article/pii/S0265931X26000949?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26000858,Radiological impact from NORM discharges in the North Sea – A comparative study of aquatic modelling approaches and their implications for environmental protection,https://www.sciencedirect.com/science/article/pii/S0265931X26000858?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26000937,"Radioecological assessment of uranium isotopes in the soil-plant transfer process of the Hail Region, Saudi Arabia: Bioaccumulation, translocation, and exposure doses",https://www.sciencedirect.com/science/article/pii/S0265931X26000937?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001049,A Python implementation of the upgraded χ-mapping TERESA model for 210 Pb dating of recent sediments: Software and case studies,https://www.sciencedirect.com/science/article/pii/S0265931X26001049?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S0265931X26000925,"Spatiotemporal variation in radiocesium concentrations under low-flow conditions in urban water bodies in Fukushima Prefecture, Japan",https://www.sciencedirect.com/science/article/pii/S0265931X26000925?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,5,"Isotope methods outside hydrogeochemistry context — same domain, off-profile.",isotope-methods,2026-05-24T23:10:56Z,metal-isotopes
https://www.sciencedirect.com/science/article/pii/S0265931X26000895,Radiological contamination in soils near the world's largest rare earth minerals producing region and their impacts on human health: A summary analysis,https://www.sciencedirect.com/science/article/pii/S0265931X26000895?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001293,"Interfacial processes and biogeochemical cycling of plutonium in environmental media: Sources, transformation, and impacts",https://www.sciencedirect.com/science/article/pii/S0265931X26001293?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S0265931X26001256,Radium recovery from mining tailings: A comprehensive review of techniques and applications,https://www.sciencedirect.com/science/article/pii/S0265931X26001256?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,4,Radionuclide study without clear hydrogeochemical groundwater context.,radionuclide,2026-05-24T23:10:56Z,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S0265931X26001499,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0265931X26001499?dgcid=rss_sd_all,Journal of Environmental Radioactivity,May 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004593,Gradient boosting machine for enhancing global forecast data products of seasonal precipitation: Hirmand river basin experience,https://www.sciencedirect.com/science/article/pii/S2214581826004593?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004520,Nonstationary risk analysis of drought–flood abrupt alternation events in the Pearl River Basin using the GAMLSS framework: Return period and design values,https://www.sciencedirect.com/science/article/pii/S2214581826004520?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004623,Synergizing SWOT and virtual-station hypsometry for extreme reservoir monitoring: Characterizing the 2025 Beijing’s Miyun flood,https://www.sciencedirect.com/science/article/pii/S2214581826004623?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004453,Investigating correlative & causal drivers of precipitation-driven groundwater recharge occurrences in southeastern Australia,https://www.sciencedirect.com/science/article/pii/S2214581826004453?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,3,General groundwater study with little isotope or geochemical relevance to profile.,groundwater,2026-05-24T23:10:56Z,site-characterization
https://www.sciencedirect.com/science/article/pii/S2214581826004611,From cylinder-scale drag to reach-scale resistance in debris-flow routing: A flume-based framework,https://www.sciencedirect.com/science/article/pii/S2214581826004611?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004489,Spatiotemporal shifts and drivers of snowmelt floods on the Tibetan Plateau under climate and permafrost change,https://www.sciencedirect.com/science/article/pii/S2214581826004489?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004544,Variable unit hydrograph incorporating antecedent flood recession and rainfall spatial distribution: A case study in the Liulin Experimental Watershed,https://www.sciencedirect.com/science/article/pii/S2214581826004544?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004519,"Impact of climate change on hydrological processes in data-scarce regions: A case study in Tianshan Mountain, Central Asia",https://www.sciencedirect.com/science/article/pii/S2214581826004519?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,2,Not related to hydrogeochemistry or Jaehoon's research profile.,,2026-05-24T23:10:56Z,other
https://www.sciencedirect.com/science/article/pii/S2214581826004295,"Integrating hydrogeochemical diagnostics, inverse modeling, and explainable machine learning to predict drinking water quality in the Yulin river basin, southwestern China",https://www.sciencedirect.com/science/article/pii/S2214581826004295?dgcid=rss_sd_all,Journal of Hydrology: Regional Studies,August 2026,6,Machine learning applied to hydrogeochemistry or groundwater — secondary interest.,"ml-methods,hydrogeochemistry",2026-05-24T23:10:56Z,ml-methods
